2026-01-14 19:08:39.477 [main] INFO  com.qczy.MyApplication - Starting MyApplication on DESKTOP-MVT8OQB with PID 15832 (D:\PROJECT\ELEC_1126\back\datamark-admin\target\classes started by Administrator in D:\PROJECT\ELEC_1126\back\datamark-admin)
2026-01-14 19:08:52.063 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2026-01-14 19:08:52.064 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.27]
2026-01-14 19:08:52.186 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-01-14 19:08:52.187 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 12549 ms
2026-01-14 19:09:00.357 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-01-14 19:09:00.676 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-01-14 19:09:01.013 [main] INFO  c.q.federated.service.FederatedCoordinatorService - Loaded 1 nodes from database
2026-01-14 19:09:01.168 [main] INFO  c.q.federated.service.FederatedCoordinatorService - Loaded 4 jobs from database
2026-01-14 19:09:02.686 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService
2026-01-14 19:09:02.687 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'asyncExecutor'
2026-01-14 19:09:02.832 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService
2026-01-14 19:09:02.840 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2026-01-14 19:09:03.607 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2026-01-14 19:09:03.982 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@356341c9, org.springframework.security.web.context.SecurityContextPersistenceFilter@410382cb, org.springframework.security.web.header.HeaderWriterFilter@65af05b2, org.springframework.web.filter.CorsFilter@3a70575, org.springframework.security.web.authentication.logout.LogoutFilter@6f7a20da, com.qczy.filter.JwtAuthenticationTokenFilter@6ac4c3f7, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@693f2c89, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3ff8a3ad, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5d96d434, org.springframework.security.web.session.SessionManagementFilter@4bf8b77, org.springframework.security.web.access.ExceptionTranslationFilter@2211b44f, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@f48a080]
2026-01-14 19:09:05.026 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2026-01-14 19:09:05.239 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2026-01-14 19:09:05.288 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Skipping initializing disabled plugin bean swagger v2.0
2026-01-14 19:09:05.351 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2026-01-14 19:09:05.454 [taskScheduler-2] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:09:05.497 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
2026-01-14 19:09:05.521 [main] INFO  com.qczy.MyApplication - Started MyApplication in 27.381 seconds (JVM running for 28.144)
2026-01-14 19:09:10.474 [taskScheduler-3] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:09:15.492 [taskScheduler-2] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:09:20.506 [taskScheduler-1] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:09:25.514 [taskScheduler-5] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:09:30.532 [taskScheduler-2] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:09:35.551 [taskScheduler-3] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:09:40.563 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:09:45.577 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:09:50.606 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:09:55.620 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:10:00.680 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:10:05.694 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:10:10.707 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:10:15.718 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:10:15.924 [http-nio-8081-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-01-14 19:10:15.925 [http-nio-8081-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-01-14 19:10:15.962 [http-nio-8081-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 37 ms
2026-01-14 19:10:16.287 [http-nio-8081-exec-1] INFO  com.qczy.utils.JwtTokenUtil - JWT格式验证失败: eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJhZG1pbiIsImNyZWF0ZWQiOjE3NjczNTk3MTUyOTAsImV4cCI6MTc2Nzk2NDUxNX0.Y1hEZwikYmxPuqQ5EfAGhtCyrF5sMu92tBogGKOiVOWF5vIjgZyqYPXNOek6yJT7dAw9Hvdw9WmjeW0Vy3S16Q
2026-01-14 19:10:16.287 [http-nio-8081-exec-1] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:null
2026-01-14 19:10:16.342 [http-nio-8081-exec-1] INFO  com.qczy.controller.user.UserController - token->Bearer eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJhZG1pbiIsImNyZWF0ZWQiOjE3NjczNTk3MTUyOTAsImV4cCI6MTc2Nzk2NDUxNX0.Y1hEZwikYmxPuqQ5EfAGhtCyrF5sMu92tBogGKOiVOWF5vIjgZyqYPXNOek6yJT7dAw9Hvdw9WmjeW0Vy3S16Q
2026-01-14 19:10:16.348 [http-nio-8081-exec-1] INFO  com.qczy.utils.JwtTokenUtil - JWT格式验证失败:eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJhZG1pbiIsImNyZWF0ZWQiOjE3NjczNTk3MTUyOTAsImV4cCI6MTc2Nzk2NDUxNX0.Y1hEZwikYmxPuqQ5EfAGhtCyrF5sMu92tBogGKOiVOWF5vIjgZyqYPXNOek6yJT7dAw9Hvdw9WmjeW0Vy3S16Q
2026-01-14 19:10:18.762 [http-nio-8081-exec-10] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:10:18.762 [http-nio-8081-exec-10] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:10:18.762 [http-nio-8081-exec-10] INFO  com.qczy.controller.user.UserController - token->Bearer eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJhZG1pbiIsImNyZWF0ZWQiOjE3NjgzODkwMTg2ODcsImV4cCI6MTc2ODk5MzgxOH0.iOgnYgx_fOkaaZuXzLNlFOxnkTo9gPZkNnJ2ma0UPZ5CP0oWUsf9B-X8VKeRELHhUJ_cHyp22xGfMfPtbvLjow
2026-01-14 19:10:18.808 [http-nio-8081-exec-9] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:10:18.815 [http-nio-8081-exec-9] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:10:18.816 [http-nio-8081-exec-9] INFO  com.qczy.controller.user.UserController - token->Bearer eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJhZG1pbiIsImNyZWF0ZWQiOjE3NjgzODkwMTg2ODcsImV4cCI6MTc2ODk5MzgxOH0.iOgnYgx_fOkaaZuXzLNlFOxnkTo9gPZkNnJ2ma0UPZ5CP0oWUsf9B-X8VKeRELHhUJ_cHyp22xGfMfPtbvLjow
2026-01-14 19:10:18.825 [http-nio-8081-exec-9] INFO  com.qczy.controller.user.UserController - username->admin
2026-01-14 19:10:20.743 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:10:21.530 [http-nio-8081-exec-5] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:10:21.531 [http-nio-8081-exec-3] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:10:21.544 [http-nio-8081-exec-5] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:10:21.552 [http-nio-8081-exec-3] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:10:21.662 [http-nio-8081-exec-10] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:10:21.757 [http-nio-8081-exec-10] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:10:21.813 [http-nio-8081-exec-6] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:10:21.828 [http-nio-8081-exec-6] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:10:21.869 [http-nio-8081-exec-9] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:10:21.908 [http-nio-8081-exec-9] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:10:22.167 [http-nio-8081-exec-7] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:10:22.173 [http-nio-8081-exec-7] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:10:25.756 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:10:26.461 [http-nio-8081-exec-8] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:10:26.461 [http-nio-8081-exec-8] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:10:26.512 [http-nio-8081-exec-1] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:10:26.518 [http-nio-8081-exec-1] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:10:27.454 [http-nio-8081-exec-2] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:10:27.460 [http-nio-8081-exec-2] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:10:27.479 [http-nio-8081-exec-4] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:10:27.487 [http-nio-8081-exec-4] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:10:29.829 [http-nio-8081-exec-6] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:10:29.829 [http-nio-8081-exec-9] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:10:29.835 [http-nio-8081-exec-6] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:10:29.835 [http-nio-8081-exec-9] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:10:30.776 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:10:34.828 [http-nio-8081-exec-5] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:10:34.835 [http-nio-8081-exec-5] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:10:35.791 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:10:39.823 [http-nio-8081-exec-7] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:10:39.827 [http-nio-8081-exec-8] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:10:39.831 [http-nio-8081-exec-7] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:10:39.834 [http-nio-8081-exec-8] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:10:40.800 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:10:44.831 [http-nio-8081-exec-1] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:10:44.834 [http-nio-8081-exec-1] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:10:45.819 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:10:49.820 [http-nio-8081-exec-2] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:10:49.821 [http-nio-8081-exec-4] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:10:49.824 [http-nio-8081-exec-2] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:10:49.826 [http-nio-8081-exec-4] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:10:50.829 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:10:54.823 [http-nio-8081-exec-3] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:10:54.828 [http-nio-8081-exec-3] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:10:55.837 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:10:59.815 [http-nio-8081-exec-10] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:10:59.817 [http-nio-8081-exec-6] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:10:59.819 [http-nio-8081-exec-10] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:10:59.822 [http-nio-8081-exec-6] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:11:00.845 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:11:04.822 [http-nio-8081-exec-9] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:11:04.825 [http-nio-8081-exec-9] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:11:05.859 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:11:09.823 [http-nio-8081-exec-5] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:11:09.825 [http-nio-8081-exec-7] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:11:09.828 [http-nio-8081-exec-5] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:11:09.829 [http-nio-8081-exec-7] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:11:10.878 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:11:14.821 [http-nio-8081-exec-8] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:11:14.825 [http-nio-8081-exec-8] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:11:15.894 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:11:19.818 [http-nio-8081-exec-1] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:11:19.819 [http-nio-8081-exec-2] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:11:19.822 [http-nio-8081-exec-1] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:11:19.823 [http-nio-8081-exec-2] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:11:20.911 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:11:24.825 [http-nio-8081-exec-9] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:11:24.828 [http-nio-8081-exec-9] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:11:25.928 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:11:29.828 [http-nio-8081-exec-5] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:11:29.829 [http-nio-8081-exec-7] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:11:29.832 [http-nio-8081-exec-5] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:11:29.833 [http-nio-8081-exec-7] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:11:30.944 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:11:34.831 [http-nio-8081-exec-8] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:11:34.835 [http-nio-8081-exec-8] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:11:35.962 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:11:39.817 [http-nio-8081-exec-1] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:11:39.820 [http-nio-8081-exec-2] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:11:39.822 [http-nio-8081-exec-1] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:11:39.824 [http-nio-8081-exec-2] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:11:40.971 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:11:44.823 [http-nio-8081-exec-10] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:11:44.827 [http-nio-8081-exec-10] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:11:45.989 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:11:49.825 [http-nio-8081-exec-4] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:11:49.827 [http-nio-8081-exec-3] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:11:49.829 [http-nio-8081-exec-4] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:11:49.831 [http-nio-8081-exec-3] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:11:51.009 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:11:54.823 [http-nio-8081-exec-6] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:11:54.827 [http-nio-8081-exec-6] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:11:56.028 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:11:59.818 [http-nio-8081-exec-9] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:11:59.820 [http-nio-8081-exec-5] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:11:59.822 [http-nio-8081-exec-9] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:11:59.825 [http-nio-8081-exec-5] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:12:01.046 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:12:04.826 [http-nio-8081-exec-7] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:12:04.830 [http-nio-8081-exec-7] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:12:06.056 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:12:09.827 [http-nio-8081-exec-8] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:12:09.828 [http-nio-8081-exec-1] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:12:09.829 [http-nio-8081-exec-8] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:12:09.832 [http-nio-8081-exec-1] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:12:11.072 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:12:14.827 [http-nio-8081-exec-2] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:12:14.830 [http-nio-8081-exec-2] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:12:16.091 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:12:19.824 [http-nio-8081-exec-10] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:12:19.826 [http-nio-8081-exec-4] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:12:19.828 [http-nio-8081-exec-10] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:12:19.829 [http-nio-8081-exec-4] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:12:21.108 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:12:24.828 [http-nio-8081-exec-3] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:12:24.831 [http-nio-8081-exec-3] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - authenticated user:admin
2026-01-14 19:12:26.117 [taskScheduler-7] INFO  c.q.federated.service.FederatedCoordinatorService - Marked 1 nodes as inactive
2026-01-14 19:12:29.826 [http-nio-8081-exec-6] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
2026-01-14 19:12:29.828 [http-nio-8081-exec-9] INFO  com.qczy.filter.JwtAuthenticationTokenFilter - checking username:admin
